date;vwc15;vwc30;vwc45;st15;st30;st45;sec15;sec30;sec45
09-07-2022 17:00;0,276;0,273;0,115;9,2;9,4;9,8;1,437;3,74;#N/A
09-07-2022 18:00;0,271;0,274;0,116;9,2;9,4;9,8;1,383;3,789;#N/A
09-07-2022 19:00;0,267;0,276;0,118;9,3;9,4;9,8;1,313;3,852;#N/A
09-07-2022 20:00;0,264;0,277;0,121;9,3;9,5;9,8;1,262;3,901;#N/A
09-07-2022 21:00;0,262;0,278;0,123;9,3;9,5;9,8;1,233;3,894;#N/A
09-07-2022 22:00;0,263;0,278;0,125;9,3;9,6;9,8;1,217;3,879;#N/A
09-07-2022 23:00;0,269;0,279;0,127;9,3;9,6;9,8;1,24;3,908;#N/A
10-07-2022 0:00;0,269;0,28;0,13;9,3;9,6;9,9;1,223;3,953;#N/A
10-07-2022 1:00;0,281;0,281;0,133;9,2;9,6;9,9;1,239;3,954;#N/A
10-07-2022 2:00;0,294;0,285;0,142;9,1;9,6;9,9;1,055;4,071;#N/A
10-07-2022 3:00;0,282;0,287;0,147;9,1;9,6;9,9;0,937;4,051;#N/A
10-07-2022 4:00;0,277;0,287;0,144;9,1;9,6;9,9;0,893;3,967;#N/A
10-07-2022 5:00;0,287;0,286;0,143;9;9,6;9,9;0,892;3,933;#N/A
10-07-2022 6:00;0,301;0,287;0,143;9;9,6;9,9;0,845;3,952;#N/A
10-07-2022 7:00;0,302;0,289;0,148;8,9;9,6;9,9;0,717;3,989;#N/A
10-07-2022 8:00;0,296;0,29;0,149;8,8;9,6;9,9;0,663;3,944;#N/A
10-07-2022 9:00;0,29;0,29;0,147;8,8;9,6;9,8;0,635;3,858;#N/A
10-07-2022 10:00;0,287;0,289;0,144;8,8;9,6;9,8;0,622;3,801;#N/A
10-07-2022 11:00;0,283;0,288;0,142;8,8;9,5;9,8;0,613;3,747;#N/A
10-07-2022 12:00;0,286;0,288;0,14;8,9;9,5;9,8;0,619;3,682;#N/A
10-07-2022 13:00;0,306;0,289;0,141;9;9,5;9,8;0,612;3,682;#N/A
10-07-2022 14:00;0,302;0,291;0,145;9;9,5;9,8;0,567;3,651;#N/A
10-07-2022 15:00;0,296;0,292;0,148;9,1;9,5;9,8;0,55;3,607;#N/A
10-07-2022 16:00;0,289;0,292;0,147;9,2;9,5;9,8;0,585;3,519;#N/A
10-07-2022 17:00;0,285;0,291;0,145;9,3;9,5;9,8;0,556;3,46;#N/A
10-07-2022 18:00;0,282;0,29;0,142;9,3;9,5;9,8;0,539;3,394;#N/A
10-07-2022 19:00;0,28;0,29;0,141;9,4;9,6;9,8;0,541;3,359;#N/A
10-07-2022 20:00;0,277;0,289;0,139;9,4;9,6;9,8;0,544;3,309;#N/A
10-07-2022 21:00;0,275;0,289;0,137;9,3;9,6;9,8;0,537;3,275;#N/A
10-07-2022 22:00;0,274;0,288;0,136;9,3;9,6;9,8;0,527;3,248;#N/A
10-07-2022 23:00;0,273;0,288;0,135;9,3;9,6;9,8;0,526;3,22;#N/A
11-07-2022 0:00;0,272;0,288;0,134;9,2;9,7;9,8;0,524;3,184;#N/A
11-07-2022 1:00;0,271;0,288;0,133;9,1;9,7;9,9;0,522;3,164;#N/A
11-07-2022 2:00;0,27;0,287;0,132;8,9;9,7;9,9;0,538;3,144;#N/A
11-07-2022 3:00;0,27;0,287;0,131;8,8;9,6;9,9;0,563;3,118;#N/A
11-07-2022 4:00;0,27;0,287;0,13;8,6;9,6;9,9;0,596;3,105;#N/A
11-07-2022 5:00;0,268;0,287;0,13;8,5;9,6;9,9;0,541;3,091;#N/A
11-07-2022 6:00;0,267;0,287;0,129;8,5;9,6;9,9;0,54;3,071;#N/A
11-07-2022 7:00;0,267;0,287;0,129;8,4;9,5;9,8;0,539;3,059;#N/A
11-07-2022 8:00;0,266;0,287;0,128;8,4;9,5;9,8;0,54;3,038;#N/A
11-07-2022 9:00;0,266;0,287;0,128;8,4;9,4;9,8;0,541;3,019;#N/A
11-07-2022 10:00;0,265;0,287;0,128;8,3;9,4;9,8;0,54;3,012;#N/A
11-07-2022 11:00;0,265;0,286;0,127;8,4;9,4;9,8;0,537;2,999;#N/A
11-07-2022 12:00;0,264;0,286;0,127;8,6;9,3;9,8;0,531;2,987;#N/A
11-07-2022 13:00;0,263;0,286;0,127;9;9,3;9,8;0,529;2,98;#N/A
11-07-2022 14:00;0,262;0,286;0,126;9,5;9,3;9,7;0,526;2,967;#N/A
11-07-2022 15:00;0,261;0,286;0,126;10;9,4;9,7;0,526;2,96;#N/A
11-07-2022 16:00;0,259;0,286;0,126;10,6;9,4;9,7;0,529;2,953;#N/A
11-07-2022 17:00;0,258;0,286;0,126;11;9,5;9,8;0,527;2,939;#N/A
11-07-2022 18:00;0,257;0,286;0,126;11,3;9,7;9,8;0,529;2,933;#N/A
11-07-2022 19:00;0,256;0,285;0,125;11,4;9,8;9,8;0,532;2,919;#N/A
11-07-2022 20:00;0,256;0,285;0,125;11,2;10;9,9;0,533;2,906;#N/A
11-07-2022 21:00;0,256;0,285;0,125;11;10,1;10;0,534;2,899;#N/A
11-07-2022 22:00;0,256;0,285;0,125;10,7;10,2;10;0,536;2,886;#N/A
11-07-2022 23:00;0,256;0,284;0,124;10,4;10,3;10,1;0,538;2,88;#N/A
12-07-2022 0:00;0,256;0,284;0,124;10,1;10,3;10,1;0,538;2,881;#N/A
12-07-2022 1:00;0,256;0,284;0,124;9,7;10,3;10,2;0,539;2,882;#N/A
12-07-2022 2:00;0,256;0,284;0,124;9,4;10,3;10,2;0,54;2,869;#N/A
12-07-2022 3:00;0,256;0,284;0,124;9,1;10,3;10,2;0,541;2,863;#N/A
12-07-2022 4:00;0,256;0,284;0,123;8,8;10,2;10,2;0,54;2,865;#N/A
12-07-2022 5:00;0,256;0,284;0,123;8,5;10,1;10,2;0,541;2,846;#N/A
12-07-2022 6:00;0,256;0,284;0,123;8,3;10,1;10,2;0,54;2,84;#N/A
12-07-2022 7:00;0,256;0,284;0,123;8;10;10,2;0,539;2,841;#N/A
12-07-2022 8:00;0,256;0,284;0,123;7,8;9,8;10,1;0,539;2,83;#N/A
12-07-2022 9:00;0,256;0,284;0,123;7,5;9,7;10,1;0,538;2,825;#N/A
12-07-2022 10:00;0,256;0,284;0,123;7,3;9,6;10,1;0,537;2,825;#N/A
12-07-2022 11:00;0,256;0,284;0,122;7,2;9,5;10;0,538;2,806;#N/A
12-07-2022 12:00;0,255;0,284;0,122;7,4;9,4;10;0,535;2,821;#N/A
12-07-2022 13:00;0,255;0,284;0,122;7,8;9,3;9,9;0,533;2,814;#N/A
12-07-2022 14:00;0,254;0,284;0,122;8,4;9,2;9,8;0,533;2,814;#N/A
12-07-2022 15:00;0,253;0,284;0,122;9,1;9,2;9,8;0,531;2,815;#N/A
12-07-2022 16:00;0,252;0,284;0,122;9,8;9,2;9,8;0,529;2,815;#N/A
12-07-2022 17:00;0,251;0,284;0,122;10,4;9,3;9,7;0,529;2,809;#N/A
12-07-2022 18:00;0,25;0,284;0,122;10,8;9,4;9,7;0,528;2,809;#N/A
12-07-2022 19:00;0,25;0,284;0,122;10,9;9,5;9,8;0,531;2,822;#N/A
12-07-2022 20:00;0,25;0,284;0,122;10,8;9,7;9,8;0,553;2,814;#N/A
12-07-2022 21:00;0,251;0,283;0,121;10,6;9,8;9,8;0,582;2,795;#N/A
12-07-2022 22:00;0,251;0,283;0,121;10,4;10;9,9;0,588;2,782;#N/A
12-07-2022 23:00;0,251;0,283;0,121;10,1;10,1;9,9;0,563;2,782;#N/A
13-07-2022 0:00;0,25;0,283;0,121;9,8;10,1;10;0,545;2,783;#N/A
13-07-2022 1:00;0,25;0,283;0,121;9,4;10,1;10;0,546;2,777;#N/A
13-07-2022 2:00;0,25;0,283;0,121;9,1;10,1;10,1;0,545;2,771;#N/A
13-07-2022 3:00;0,251;0,282;0,121;8,8;10,1;10,1;0,557;2,766;#N/A
13-07-2022 4:00;0,251;0,282;0,121;8,6;10;10,1;0,539;2,768;#N/A
13-07-2022 5:00;0,251;0,282;0,121;8,3;10;10,1;0,547;2,761;#N/A
13-07-2022 6:00;0,251;0,282;0,121;8,1;9,9;10,1;0,536;2,756;#N/A
13-07-2022 7:00;0,251;0,282;0,121;7,9;9,8;10,1;0,537;2,744;#N/A
13-07-2022 8:00;0,251;0,282;0,121;7,7;9,7;10;0,538;2,745;#N/A
13-07-2022 9:00;0,251;0,283;0,12;7,5;9,6;10;0,538;2,752;#N/A
13-07-2022 10:00;0,251;0,283;0,12;7,2;9,5;9,9;0,539;2,74;#N/A
13-07-2022 11:00;0,251;0,283;0,12;7,1;9,4;9,9;0,538;2,741;#N/A
13-07-2022 12:00;0,251;0,283;0,12;7,2;9,3;9,8;0,537;2,741;#N/A
13-07-2022 13:00;0,25;0,283;0,12;7,5;9,2;9,8;0,536;2,736;#N/A
13-07-2022 14:00;0,25;0,283;0,12;7,9;9,1;9,7;0,533;2,743;#N/A
13-07-2022 15:00;0,249;0,283;0,12;8,2;9;9,7;0,532;2,73;#N/A
13-07-2022 16:00;0,249;0,283;0,12;8,6;9;9,6;0,529;2,731;#N/A
13-07-2022 17:00;0,249;0,283;0,12;8,8;9,1;9,6;0,525;2,73;#N/A
13-07-2022 18:00;0,248;0,283;0,12;8,9;9,1;9,6;0,522;2,737;#N/A
13-07-2022 19:00;0,249;0,283;0,12;9;9,2;9,6;0,515;2,73;#N/A
13-07-2022 20:00;0,249;0,283;0,12;9,1;9,2;9,6;0,517;2,73;#N/A
13-07-2022 21:00;0,248;0,283;0,12;9,2;9,3;9,6;0,519;2,73;#N/A
13-07-2022 22:00;0,248;0,282;0,12;9,2;9,3;9,6;0,52;2,73;#N/A
13-07-2022 23:00;0,248;0,282;0,119;9,2;9,4;9,7;0,521;2,723;#N/A
14-07-2022 0:00;0,248;0,282;0,119;9,2;9,4;9,7;0,522;2,724;#N/A
14-07-2022 1:00;0,248;0,282;0,119;9,2;9,5;9,7;0,522;2,723;#N/A
14-07-2022 2:00;0,248;0,282;0,119;9,2;9,5;9,7;0,514;2,717;#N/A
14-07-2022 3:00;0,271;0,282;0,119;9,2;9,5;9,7;0,537;2,718;#N/A
14-07-2022 4:00;0,307;0,282;0,123;9;9,6;9,8;0,614;2,703;#N/A
14-07-2022 5:00;0,309;0,284;0,15;8,8;9,6;9,7;0,51;2,743;#N/A
14-07-2022 6:00;0,294;0,288;0,151;8,6;9,6;9,7;0,464;2,812;1,372
14-07-2022 7:00;0,288;0,29;0,148;8,6;9,6;9,7;0,438;2,81;#N/A
14-07-2022 8:00;0,284;0,291;0,146;8,5;9,5;9,7;0,43;2,774;#N/A
14-07-2022 9:00;0,282;0,291;0,145;8,4;9,5;9,7;0,421;2,733;#N/A
14-07-2022 10:00;0,28;0,292;0,143;8,2;9,5;9,7;0,407;2,699;#N/A
14-07-2022 11:00;0,279;0,292;0,142;8,1;9,4;9,7;0,403;2,668;#N/A
14-07-2022 12:00;0,277;0,292;0,141;8,2;9,4;9,7;0,401;2,637;#N/A
14-07-2022 13:00;0,275;0,292;0,14;8,5;9,3;9,7;0,397;2,612;#N/A
14-07-2022 14:00;0,275;0,292;0,139;9;9,3;9,7;0,394;2,588;#N/A
14-07-2022 15:00;0,31;0,293;0,139;9,5;9,3;9,7;0,43;2,585;#N/A
14-07-2022 16:00;0,301;0,295;0,143;9,5;9,3;9,7;0,401;2,614;#N/A
14-07-2022 17:00;0,294;0,296;0,146;9,5;9,4;9,7;0,392;2,583;#N/A
14-07-2022 18:00;0,297;0,297;0,147;9,4;9,4;9,7;0,402;2,542;#N/A
14-07-2022 19:00;0,296;0,298;0,149;9,4;9,5;9,7;0,398;2,501;#N/A
14-07-2022 20:00;0,291;0,299;0,149;9,3;9,5;9,7;0,393;2,445;#N/A
14-07-2022 21:00;0,287;0,299;0,148;9,2;9,6;9,7;0,389;2,403;#N/A
14-07-2022 22:00;0,285;0,299;0,147;9,1;9,6;9,8;0,388;2,352;#N/A
14-07-2022 23:00;0,284;0,3;0,146;9;9,6;9,8;0,391;2,307;#N/A
15-07-2022 0:00;0,283;0,3;0,145;9;9,6;9,8;0,394;2,268;#N/A
15-07-2022 1:00;0,281;0,3;0,144;8,9;9,6;9,8;0,391;2,231;#N/A
15-07-2022 2:00;0,279;0,3;0,143;8,7;9,5;9,8;0,39;2,195;#N/A
15-07-2022 3:00;0,278;0,3;0,142;8,5;9,5;9,8;0,392;2,164;#N/A
15-07-2022 4:00;0,277;0,301;0,141;8,3;9,5;9,8;0,394;2,129;#N/A
15-07-2022 5:00;0,276;0,301;0,14;8,1;9,4;9,8;0,395;2,105;#N/A
15-07-2022 6:00;0,276;0,301;0,139;8;9,4;9,8;0,393;2,071;#N/A
15-07-2022 7:00;0,276;0,301;0,139;8;9,3;9,7;0,394;2,052;#N/A
15-07-2022 8:00;0,275;0,301;0,138;7,9;9,3;9,7;0,396;2,028;#N/A
15-07-2022 9:00;0,275;0,301;0,138;7,8;9,2;9,7;0,398;2,004;#N/A
15-07-2022 10:00;0,275;0,302;0,137;7,8;9,2;9,6;0,399;1,981;#N/A
15-07-2022 11:00;0,275;0,302;0,137;7,8;9,1;9,6;0,401;1,961;#N/A
15-07-2022 12:00;0,274;0,302;0,137;7,9;9;9,6;0,404;1,939;#N/A
15-07-2022 13:00;0,274;0,302;0,137;8;9;9,6;0,401;1,92;#N/A
15-07-2022 14:00;0,273;0,303;0,136;8,2;9;9,5;0,4;1,897;#N/A
15-07-2022 15:00;0,273;0,303;0,136;8,4;9;9,5;0,4;1,871;#N/A
15-07-2022 16:00;0,272;0,303;0,136;8,7;9;9,5;0,4;1,853;#N/A
15-07-2022 17:00;0,271;0,303;0,136;8,9;9;9,5;0,397;1,844;#N/A
15-07-2022 18:00;0,271;0,303;0,135;9,1;9;9,5;0,383;1,831;#N/A
15-07-2022 19:00;0,271;0,303;0,135;9,2;9,1;9,5;0,378;1,809;#N/A
15-07-2022 20:00;0,271;0,303;0,135;9,2;9,2;9,5;0,374;1,784;#N/A
15-07-2022 21:00;0,27;0,303;0,135;9,1;9,2;9,5;0,382;1,78;#N/A
15-07-2022 22:00;0,27;0,303;0,134;9;9,3;9,5;0,39;1,766;#N/A
15-07-2022 23:00;0,269;0,303;0,134;8,9;9,3;9,5;0,39;1,759;#N/A
16-07-2022 0:00;0,269;0,312;0,133;8,8;9,3;9,6;0,393;1,702;#N/A
16-07-2022 1:00;0,269;0,316;0,133;8,7;9,3;9,6;0,397;1,669;#N/A
16-07-2022 2:00;0,268;0,316;0,133;8,5;9,3;9,6;0,398;1,666;#N/A
16-07-2022 3:00;0,268;0,312;0,132;8,3;9,3;9,6;0,398;1,668;#N/A
16-07-2022 4:00;0,268;0,302;0,132;8,1;9,3;9,6;0,403;1,698;#N/A
16-07-2022 5:00;0,268;0,302;0,132;7,8;9,2;9,6;0,405;1,679;#N/A
16-07-2022 6:00;0,268;0,302;0,132;7,6;9,2;9,6;0,4;1,675;#N/A
16-07-2022 7:00;0,267;0,302;0,131;7,3;9,1;9,6;0,399;1,672;#N/A
16-07-2022 8:00;0,267;0,302;0,131;7;9;9,5;0,398;1,665;#N/A
16-07-2022 9:00;0,267;0,303;0,131;6,8;8,9;9,5;0,398;1,653;#N/A
16-07-2022 10:00;0,267;0,303;0,131;6,6;8,8;9,5;0,392;1,634;#N/A
16-07-2022 11:00;0,267;0,303;0,13;6,5;8,7;9,4;0,393;1,631;#N/A
16-07-2022 12:00;0,266;0,303;0,13;6,7;8,6;9,4;0,395;1,631;#N/A
16-07-2022 13:00;0,266;0,303;0,13;7,2;8,5;9,3;0,394;1,624;#N/A
16-07-2022 14:00;0,264;0,303;0,13;7,8;8,5;9,3;0,397;1,609;#N/A
16-07-2022 15:00;0,263;0,303;0,13;8,5;8,4;9,2;0,397;1,609;#N/A
16-07-2022 16:00;0,262;0,303;0,129;9,1;8,5;9,2;0,397;1,605;#N/A
16-07-2022 17:00;0,261;0,303;0,129;9,7;8,6;9,2;0,398;1,601;#N/A
16-07-2022 18:00;0,26;0,303;0,129;10,1;8,7;9,2;0,399;1,601;#N/A
16-07-2022 19:00;0,26;0,303;0,129;10,3;8,9;9,2;0,401;1,593;#N/A
16-07-2022 20:00;0,26;0,302;0,129;10,2;9;9,2;0,403;1,589;#N/A
16-07-2022 21:00;0,26;0,302;0,129;10;9,2;9,3;0,402;1,582;#N/A
16-07-2022 22:00;0,26;0,302;0,128;9,7;9,3;9,3;0,403;1,578;#N/A
16-07-2022 23:00;0,26;0,302;0,128;9,4;9,4;9,4;0,405;1,575;#N/A
17-07-2022 0:00;0,26;0,302;0,128;9;9,5;9,4;0,405;1,564;#N/A
17-07-2022 1:00;0,26;0,302;0,128;8,7;9,5;9,5;0,406;1,557;#N/A
17-07-2022 2:00;0,26;0,302;0,128;8,4;9,5;9,5;0,405;1,561;#N/A
17-07-2022 3:00;0,26;0,301;0,128;8,1;9,4;9,5;0,406;1,561;#N/A
17-07-2022 4:00;0,26;0,301;0,127;7,9;9,4;9,5;0,406;1,565;#N/A
17-07-2022 5:00;0,26;0,301;0,127;7,6;9,3;9,5;0,407;1,558;#N/A
17-07-2022 6:00;0,26;0,302;0,127;7,3;9,2;9,5;0,407;1,555;#N/A
17-07-2022 7:00;0,26;0,302;0,127;7,1;9,1;9,5;0,408;1,552;#N/A
17-07-2022 8:00;0,26;0,302;0,127;6,9;9;9,5;0,408;1,542;#N/A
17-07-2022 9:00;0,26;0,302;0,127;6,7;8,9;9,4;0,406;1,532;#N/A
17-07-2022 10:00;0,26;0,302;0,127;6,6;8,8;9,4;0,404;1,532;#N/A
17-07-2022 11:00;0,26;0,302;0,127;6,6;8,7;9,3;0,404;1,54;#N/A
17-07-2022 12:00;0,26;0,302;0,127;6,7;8,6;9,3;0,401;1,536;#N/A
17-07-2022 13:00;0,259;0,302;0,127;6,9;8,5;9,2;0,403;1,537;#N/A
17-07-2022 14:00;0,259;0,302;0,127;7,2;8,4;9,2;0,403;1,533;#N/A
17-07-2022 15:00;0,258;0,302;0,127;7,6;8,4;9,1;0,402;1,523;#N/A
17-07-2022 16:00;0,257;0,302;0,128;8,1;8,4;9,1;0,402;1,52;#N/A
17-07-2022 17:00;0,257;0,302;0,128;8,4;8,4;9,1;0,401;1,523;#N/A
17-07-2022 18:00;0,257;0,302;0,127;8,8;8,5;9,1;0,404;1,53;#N/A
17-07-2022 19:00;0,256;0,302;0,127;9;8,6;9,1;0,404;1,53;#N/A
17-07-2022 20:00;0,256;0,302;0,127;9;8,7;9,1;0,404;1,53;#N/A
17-07-2022 21:00;0,256;0,302;0,126;8,9;8,8;9,1;0,404;1,526;#N/A
17-07-2022 22:00;0,256;0,301;0,126;8,8;8,9;9,1;0,404;1,523;#N/A
17-07-2022 23:00;0,256;0,301;0,126;8,6;8,9;9,2;0,402;1,523;#N/A
18-07-2022 0:00;0,256;0,301;0,126;8,5;9;9,2;0,404;1,519;#N/A
18-07-2022 1:00;0,256;0,301;0,126;8,4;9;9,2;0,405;1,519;#N/A
18-07-2022 2:00;0,256;0,301;0,126;8,2;9;9,2;0,404;1,516;#N/A
18-07-2022 3:00;0,256;0,301;0,125;8;9;9,3;0,404;1,516;#N/A
18-07-2022 4:00;0,256;0,301;0,125;7,8;9;9,3;0,406;1,517;#N/A
18-07-2022 5:00;0,256;0,301;0,126;7,6;8,9;9,3;0,406;1,511;#N/A
18-07-2022 6:00;0,256;0,301;0,125;7,3;8,9;9,3;0,407;1,5;#N/A
18-07-2022 7:00;0,256;0,301;0,125;7,1;8,8;9,2;0,408;1,497;#N/A
18-07-2022 8:00;0,257;0,301;0,125;6,8;8,8;9,2;0,407;1,494;#N/A
18-07-2022 9:00;0,257;0,301;0,125;6,6;8,7;9,2;0,405;1,498;#N/A
18-07-2022 10:00;0,257;0,301;0,125;6,4;8,6;9,2;0,403;1,498;#N/A
18-07-2022 11:00;0,257;0,301;0,125;6,3;8,5;9,1;0,401;1,498;#N/A
18-07-2022 12:00;0,257;0,301;0,125;6,5;8,4;9,1;0,403;1,502;#N/A
18-07-2022 13:00;0,256;0,301;0,125;7;8,3;9;0,402;1,506;#N/A
18-07-2022 14:00;0,255;0,301;0,125;7,6;8,2;9;0,401;1,499;#N/A
18-07-2022 15:00;0,254;0,301;0,125;8,4;8,2;9;0,4;1,499;#N/A
18-07-2022 16:00;0,253;0,301;0,125;9,3;8,3;8,9;0,399;1,489;#N/A
18-07-2022 17:00;0,252;0,301;0,125;10;8,4;8,9;0,4;1,492;#N/A
18-07-2022 18:00;0,251;0,301;0,124;10,6;8,5;8,9;0,4;1,495;#N/A
18-07-2022 19:00;0,251;0,301;0,124;10,8;8,7;9;0,4;1,495;#N/A
18-07-2022 20:00;0,251;0,3;0,124;10,8;9;9;0,4;1,491;#N/A
18-07-2022 21:00;0,251;0,3;0,124;10,6;9,2;9,1;0,402;1,501;#N/A
18-07-2022 22:00;0,251;0,3;0,124;10,3;9,3;9,2;0,402;1,501;#N/A
18-07-2022 23:00;0,251;0,3;0,124;10;9,5;9,2;0,404;1,498;#N/A
19-07-2022 0:00;0,251;0,299;0,124;9,7;9,6;9,3;0,401;1,494;#N/A
19-07-2022 1:00;0,251;0,299;0,124;9,4;9,6;9,4;0,402;1,494;#N/A
19-07-2022 2:00;0,251;0,299;0,124;9;9,6;9,4;0,403;1,495;#N/A
19-07-2022 3:00;0,252;0,299;0,124;8,7;9,6;9,5;0,403;1,495;#N/A
19-07-2022 4:00;0,252;0,299;0,124;8,4;9,6;9,5;0,403;1,495;#N/A
19-07-2022 5:00;0,252;0,299;0,124;8,2;9,5;9,5;0,405;1,492;#N/A
19-07-2022 6:00;0,252;0,299;0,124;7,9;9,4;9,5;0,405;1,483;#N/A
19-07-2022 7:00;0,252;0,299;0,123;7,6;9,4;9,5;0,405;1,476;#N/A
19-07-2022 8:00;0,252;0,299;0,123;7,3;9,3;9,5;0,405;1,477;#N/A
19-07-2022 9:00;0,253;0,299;0,123;7,1;9,2;9,5;0,405;1,484;#N/A
19-07-2022 10:00;0,253;0,299;0,123;6,9;9;9,4;0,406;1,481;#N/A
19-07-2022 11:00;0,253;0,299;0,123;6,8;8,9;9,4;0,405;1,481;#N/A
19-07-2022 12:00;0,252;0,299;0,123;7;8,8;9,3;0,404;1,489;#N/A
19-07-2022 13:00;0,252;0,299;0,124;7,3;8,7;9,3;0,4;1,486;#N/A
19-07-2022 14:00;0,251;0,3;0,124;7,9;8,7;9,3;0,398;1,482;#N/A
19-07-2022 15:00;0,25;0,3;0,123;8,6;8,6;9,2;0,395;1,482;#N/A
19-07-2022 16:00;0,25;0,3;0,123;9,3;8,7;9,2;0,391;1,486;#N/A
19-07-2022 17:00;0,249;0,299;0,123;10;8,7;9,2;0,388;1,486;#N/A
19-07-2022 18:00;0,248;0,299;0,123;10,4;8,9;9,2;0,39;1,486;#N/A
19-07-2022 19:00;0,248;0,299;0,123;10,6;9;9,2;0,393;1,482;#N/A
19-07-2022 20:00;0,248;0,299;0,123;10,6;9,2;9,2;0,396;1,482;#N/A
19-07-2022 21:00;0,248;0,299;0,123;10,4;9,4;9,3;0,396;1,475;#N/A
19-07-2022 22:00;0,248;0,298;0,123;10,2;9,5;9,3;0,397;1,478;#N/A
19-07-2022 23:00;0,248;0,298;0,123;9,9;9,6;9,4;0,398;1,482;#N/A
20-07-2022 0:00;0,248;0,298;0,123;9,6;9,7;9,5;0,397;1,485;#N/A
20-07-2022 1:00;0,248;0,298;0,122;9,3;9,7;9,5;0,396;1,485;#N/A
20-07-2022 2:00;0,248;0,298;0,122;9;9,7;9,6;0,397;1,482;#N/A
20-07-2022 3:00;0,248;0,298;0,122;8,8;9,7;9,6;0,399;1,476;#N/A
20-07-2022 4:00;0,248;0,298;0,122;8,5;9,6;9,6;0,4;1,476;#N/A
20-07-2022 5:00;0,249;0,297;0,122;8,2;9,6;9,6;0,4;1,473;#N/A
20-07-2022 6:00;0,249;0,298;0,122;8;9,5;9,6;0,401;1,47;#N/A
20-07-2022 7:00;0,249;0,298;0,122;7,7;9,4;9,6;0,4;1,474;#N/A
20-07-2022 8:00;0,249;0,298;0,122;7,5;9,3;9,6;0,399;1,475;#N/A
20-07-2022 9:00;0,249;0,298;0,122;7,4;9,2;9,6;0,401;1,471;#N/A
20-07-2022 10:00;0,249;0,298;0,122;7,2;9,2;9,5;0,401;1,479;#N/A
20-07-2022 11:00;0,249;0,298;0,122;7,2;9;9,5;0,397;1,479;#N/A
20-07-2022 12:00;0,249;0,298;0,122;7,3;9;9,4;0,396;1,476;#N/A
20-07-2022 13:00;0,248;0,298;0,122;7,7;8,9;9,4;0,393;1,479;#N/A
20-07-2022 14:00;0,248;0,298;0,122;8,3;8,8;9,3;0,393;1,48;#N/A
20-07-2022 15:00;0,247;0,298;0,122;9;8,8;9,3;0,39;1,48;#N/A
20-07-2022 16:00;0,246;0,298;0,122;9,6;8,8;9,3;0,388;1,476;#N/A
20-07-2022 17:00;0,245;0,298;0,122;10,3;8,9;9,3;0,387;1,48;#N/A
20-07-2022 18:00;0,245;0,298;0,122;10,7;9;9,3;0,388;1,479;#N/A
20-07-2022 19:00;0,244;0,297;0,122;10,9;9,2;9,3;0,39;1,48;#N/A
20-07-2022 20:00;0,244;0,297;0,121;10,8;9,4;9,4;0,391;1,472;#N/A
20-07-2022 21:00;0,244;0,297;0,121;10,6;9,6;9,4;0,395;1,469;#N/A
20-07-2022 22:00;0,244;0,297;0,121;10,4;9,7;9,5;0,393;1,465;#N/A
20-07-2022 23:00;0,245;0,296;0,121;10,1;9,8;9,6;0,392;1,476;#N/A
21-07-2022 0:00;0,245;0,296;0,121;9,8;9,9;9,6;0,393;1,479;#N/A
21-07-2022 1:00;0,245;0,296;0,121;9,5;9,9;9,7;0,393;1,48;#N/A
21-07-2022 2:00;0,245;0,296;0,121;9,2;9,9;9,7;0,393;1,48;#N/A
21-07-2022 3:00;0,245;0,296;0,121;9;9,9;9,7;0,393;1,477;#N/A
21-07-2022 4:00;0,245;0,296;0,121;8,7;9,8;9,8;0,395;1,477;#N/A
21-07-2022 5:00;0,246;0,296;0,121;8,5;9,8;9,8;0,394;1,474;#N/A
21-07-2022 6:00;0,246;0,296;0,121;8,2;9,7;9,8;0,397;1,475;#N/A
21-07-2022 7:00;0,246;0,296;0,121;8;9,6;9,7;0,397;1,472;#N/A
21-07-2022 8:00;0,246;0,296;0,121;7,8;9,6;9,7;0,396;1,465;#N/A
21-07-2022 9:00;0,246;0,296;0,121;7,5;9,4;9,7;0,394;1,469;#N/A
21-07-2022 10:00;0,246;0,296;0,121;7,3;9,3;9,7;0,394;1,476;#N/A
21-07-2022 11:00;0,246;0,296;0,121;7,2;9,2;9,6;0,394;1,473;#N/A
21-07-2022 12:00;0,246;0,296;0,121;7,4;9,1;9,6;0,395;1,47;#N/A
21-07-2022 13:00;0,272;0,297;0,121;8,2;9;9,5;0,449;1,467;#N/A
21-07-2022 14:00;0,276;0,297;0,121;8,8;9;9,5;0,478;1,467;#N/A
21-07-2022 15:00;0,27;0,297;0,121;9,4;9;9,4;0,472;1,469;#N/A
21-07-2022 16:00;0,265;0,297;0,121;10,1;9;9,4;0,47;1,469;#N/A
21-07-2022 17:00;0,262;0,297;0,122;10,7;9,1;9,4;0,473;1,475;#N/A
21-07-2022 18:00;0,259;0,297;0,122;11,1;9,2;9,4;0,475;1,478;#N/A
21-07-2022 19:00;0,257;0,297;0,122;11,3;9,4;9,5;0,477;1,477;#N/A
21-07-2022 20:00;0,256;0,297;0,122;11,3;9,6;9,5;0,479;1,476;#N/A
21-07-2022 21:00;0,255;0,297;0,122;11;9,8;9,6;0,481;1,486;#N/A
21-07-2022 22:00;0,254;0,296;0,123;10,8;9,9;9,6;0,485;1,489;#N/A
